"";"Number";"ISOWeek";"Sales";"Price";"MovingAverage";"Seasonality";"CleanSales";"LinearSales";"ExpSales";"LogSales";"TrendEffect";"PriceEffect";"TrendForecast";"PriceForecast";"TPForecast"
"173";173;201517;4653;57,28;5369,88461538462;-1080,38461538462;5733,38461538462;4796,92326688463;4517,03638637052;4854,14393676714;540,137856403143;-233,211733115372;4515,98043520706;4263,45496352129;4192,11614041945
"174";174;201518;4641;58,09;5359,86538461538;-893,586538461538;5534,58653846154;4787,069352798;4516,77940679327;4848,59917740869;545,883827278376;-243,065647201998;4703,24320639565;4452,2093230866;4347,66874750271
"175";175;201519;3827;56,91;NA;-1283,41346153846;5110,41346153846;4801,42443751679;4517,15377696794;4856,70286797782;551,62979815361;-228,710562483209;4330,14552026709;4062,6809136584;4040,56903053414
"176";176;201520;4198;61,65;NA;-556,663461538461;4754,66346153846;4743,76079212098;4515,65013900766;4825,11246680556;557,375769028843;-286,374207879024;5042,13008906186;4810,67872211211;4534,38598591918
"177";177;201521;5661;60,47;NA;226,264423076923;5434,73557692308;4758,11587683977;4516,02441558375;4832,7436550841;563,121739904076;-272,019123160235;5808,70796392937;5562,53496236338;5354,2242198331
"178";178;201522;5706;58,57;NA;330,39423076923;5375,60576923077;4781,22999630222;4516,62712949821;4845,34976259242;568,86771077931;-248,905003697777;5915,63424406785;5647,5699614907;5554,86918945329
"179";179;201523;6128;58,8;NA;200,163461538461;5927,83653846154;4778,43197131466;4516,55416511368;4843,80217682272;574,613681654543;-251,703028685338;5794,81042654888;5522,79704978658;5432,43092959796
"180";180;201524;5758;60,29;NA;371,759615384615;5386,24038461538;4760,30563552568;4516,0815113477;4833,92080875884;580,359652529776;-269,829364474318;5967,3000669029;5702,59318274577;5542,12789437672
"181";181;201525;6844;57,24;NA;399,639423076923;6444,36057692308;4797,40987992594;4517,04907709883;4854,41977985765;586,10562340501;-232,725120074057;6000,12708864913;5703,54630634619;5722,34702364398
"182";182;201526;5488;58,18;NA;45,7403846153843;5442,25961538462;4785,97447345504;4516,75085440938;4847,98787182309;591,851594280243;-244,160526544957;5661,94388915142;5367,1826302846;5352,35250860014
"183";183;201527;5276;58,04;NA;-15,3397435897435;5291,33974358974;4787,67761909965;4516,79526930675;4848,9392009964;597,597565155477;-242,457380900355;5608,32021874522;5306,53459438102;5313,36571535545
"184";184;201528;4954;59,25;NA;-340,480769230769;5294,48076923077;4772,95757459987;4516,41141211828;4840,79172233251;603,34353603071;-257,17742540013;5298,08387069452;5000,47733517939;4958,59855842386
"185";185;201529;4898;60,66;NA;390,423076923077;4507,57692307692;4755,80446489352;4515,96414861603;4831,50489934312;609,089506905944;-274,33053510648;6014,10512040046;5723,93345962219;5609,42853004874
"186";186;201530;4717;63,27;NA;-375,634615384615;5092,63461538462;4724,05296394772;4515,13635219907;4814,87032399345;614,835477781177;-306,082036052278;5275,3887984116;5000,77113939649;4766,6369725354
"187";187;201531;4219;63,11;NA;177,88141025641;4041,11858974359;4725,99941611298;4515,18709397342;4815,87015201428;620,58144865641;-304,135583887018;5819,02570781827;5538,10767343952;5319,15451025577
"188";188;201532;4908;64,78;NA;-28,150641025641;4936,15064102564;4705,68332163809;4514,65750478814;4805,55708095045;626,327419531644;-324,451678361915;5624,53869311659;5351,92192680017;5057,70491319781
"189";189;201533;4435;62,02;NA;-622,782051282051;5057,78205128205;4739,25962148881;4515,53278748638;4822,74969326164;632,073390406877;-290,875378511187;5052,41332678598;4749,5047928928;4626,40672620104
"190";190;201534;4431;62,53;NA;-513,955128205128;4944,95512820513;4733,05530521205;4515,37103768569;4819,51589955273;637,819361282111;-297,079694787952;5163,90423337145;4859,79848545931;4720,82005100929
"191";191;201535;5299;66,76;NA;-880,384615384616;6179,38461538462;4681,595976093;4514,02968910954;4793,66867581699;643,565332157345;-348,539023907002;4813,54402459738;4539,48060120642;4187,6012674397
"192";192;201536;4930;64,06;NA;-937,935897435897;5867,9358974359;4714,44235638175;4514,88582304679;4809,97044488387;649,311303032578;-315,692643618247;4763,34966413191;4460,29220976111;4269,64356915134
"193";193;201537;3717;62,85;NA;-1212,33653846154;4929,33653846154;4729,16240088153;4515,26955057294;4817,50029144733;655,057273907811;-300,97259911847;4502,42249471121;4182,8450137364;4074,83926416547
"194";194;201538;3991;65,88;NA;-1509,33653846154;5500,33653846154;4692,30146300193;4514,3087075209;4798,90827386211;660,803244783045;-337,833536998074;4219,53341394441;3919,79874771268;3663,48038135374
"195";195;201539;3825;67,8;NA;-1579,9358974359;5404,9358974359;4668,94403701881;4513,69996231165;4787,56474715851;666,549215658278;-361,190962981189;4156,65901645015;3867,56896552628;3520,68433310977
"196";196;201540;4115;64,04;NA;-1236,60576923077;5351,60576923077;4714,68566290241;4514,89216538547;4810,09374523398;672,295186533512;-315,449337097589;4496,03862586325;4169,43981574627;4036,65605333936
"197";197;201541;3563;62,67;NA;-1495,36217948718;5058,36217948718;4731,35215956745;4515,32663679319;4818,63280475141;678,041157408745;-298,782840432554;4250,31441904082;3905,84495558829;3864,23717673924
"198";198;201542;3337;66,6;NA;-1578,91025641026;4915,91025641026;4683,54242825826;4514,08041844704;4794,61617325543;683,787128283979;-346,592571741742;4174,85654092845;3858,2664802285;3616,63398795257
"199";199;201543;3185;63,48;NA;-1878,38141025641;5063,38141025641;4721,49824548082;4515,06975448563;4813,56187991997;689,533099159212;-308,636754519181;3889,56600878627;3540,02411848358;3485,50767863361
"200";200;201544;3240;65,79;NA;-1667,3108974359;4907,3108974359;4693,39634234488;4514,33724446689;4799,44808169465;695,279070034445;-336,738657655115;4100,41657668796;3765,27751182978;3595,45587117234
"201";201;201545;NA;54,6108386934673;NA;-1463,57371794872;NA;4829,39448441293;4517,88330459167;4872,9867668693;701,025040909679;-200,740515587075;4304,14065853663;3867,60399295586;4318,21639849526
"202";202;201546;NA;54,7750281332033;NA;-1418,61217948718;NA;4827,39706634738;4517,83120310901;4871,80135908539;706,771011784912;-202,737933652617;4353,5675961131;3912,77223715258;4367,15023464306
"203";203;201547;NA;54,9392175729393;NA;-1399,35256410256;NA;4825,39964828184;4517,77910222719;4870,61949927703;712,516982660145;-204,735351718161;4378,0175705518;3932,92606207357;4391,38626325593
"204";204;201548;NA;55,1034070126753;NA;-755,419871794872;NA;4823,4022302163;4517,72700194622;4869,4411662691;718,262953535379;-206,732769783704;5009,52081368044;4561,0435093915;5015,89081574244
"205";205;201549;NA;55,2675964524113;NA;611,923076923077;NA;4821,40481215075;4517,67490226608;4868,2663390755;724,008924410612;-208,730187849247;6344,02947993498;5893,22062602096;6335,54363507812
"206";206;201550;NA;55,4317858921473;NA;3083,75961538462;NA;4819,40739408521;4517,62280318677;4867,09499689686;729,754895285845;-210,72760591479;8751,87789568459;8300,34710182923;8716,53999751789
"207";207;201551;NA;55,5959753318833;NA;9836,78525641026;NA;4817,40997601967;4517,57070470828;4865,92711911838;735,500866161079;-212,725023980332;15320,1582791326;14874,1446430558;15211,4691641026
"208";208;201552;NA;55,7601647716193;NA;20630,8429487179;NA;4815,41255795413;4517,5186068306;4864,76268530763;741,246837036312;-214,722442045875;25815,4875562111;25380,8801879832;25589,5564720583
"209";209;201553;NA;55,9243542113553;NA;13950,7067307692;NA;4813,41513988858;4517,46650955374;4863,60167521241;746,992807911545;-216,719860111419;19329,5078529297;18880,8411165392;19176,1267899472
"210";210;201601;NA;56,0885436510913;NA;7270,57051282051;NA;4811,41772182304;4517,41441287767;4862,44406875863;752,738778786779;-218,717278176961;12843,5281496483;12380,8020450952;12762,6971078361
"211";211;201602;NA;56,2527330908272;NA;-1601,11538461538;NA;4809,4203037575;4517,3623168024;4861,28984604823;758,484749662012;-220,714696242505;4227,81459745173;3747,83531752952;4243,33659614411
"212";212;201603;NA;56,4169225305633;NA;-1084,54487179487;NA;4807,42288569195;4517,31022132791;4860,13898735715;764,230720537246;-222,712114308048;4735,54809569878;4251,99741146678;4745,4547191487
"213";213;201604;NA;56,5811119702992;NA;-1602,30128205128;NA;4805,42546762641;4517,2581264542;4858,99147313327;769,976691412479;-224,70953237359;4238,12935873086;3749,49991636917;4253,65471400801
"214";214;201605;NA;56,7453014100352;NA;-1694,02564102564;NA;4803,42804956087;4517,20603218126;4857,84728399444;775,722662287713;-226,706950439134;4154,72582243612;3661,63849047825;4171,24265913018
"215";215;201606;NA;56,9094908497712;NA;-1768,09615384615;NA;4801,43063149532;4517,15393850909;4856,70640072652;781,468633162946;-228,704368504676;4088,47818001379;3590,95868590804;4105,7947548824
"216";216;201607;NA;57,0736802895072;NA;-1150,24679487179;NA;4799,43321342978;4517,10184543768;4855,56880428141;787,214604038179;-230,70178657022;4694,63380797655;4193,6905060822;4705,23499040678
"217";217;201608;NA;57,2378697292432;NA;-1772,71153846154;NA;4797,43579536424;4517,04975296702;4854,43447577521;792,960574913413;-232,699204635763;4095,46018776287;3589,28553332917;4112,81736781272
"218";218;201609;NA;57,4020591689792;NA;-1190,67307692308;NA;4795,43837729869;4516,9976610971;4853,30339648624;798,706545788647;-234,696622701305;4666,81501648155;4157,16436602762;4677,84575602599
"219";219;201610;NA;57,5662486087152;NA;5464,03846153846;NA;4793,44095923315;4516,94556982793;4852,1755478533;804,45251666388;-236,694040766849;11139,5543889197;10635,2776203276;11078,3017279073
"220";220;201611;NA;57,7304380484512;NA;-2311,00641025641;NA;4791,44354116761;4516,89347915948;4851,05091147373;810,198487539114;-238,691458832392;3589,54951505126;3069,61773701049;3612,73897699485
"221";221;201612;NA;57,8946274881872;NA;-2433,60576923077;NA;4789,44612310207;4516,84138909176;4849,92946910171;815,944458414347;-240,688876897934;3476,14185281737;2951,70719017144;3500,65813798134
"222";222;201613;NA;58,0588169279232;NA;-2145,55448717949;NA;4787,44870503652;4516,78929962475;4848,8112026464;821,69042928958;-242,686294963478;3761,80183593827;3233,46274145737;3783,18475560803
"223";223;201614;NA;58,2230063676592;NA;-1733,13461538462;NA;4785,45128697098;4516,73721075845;4847,69609417025;827,436400164814;-244,683713029021;4168,32241272856;3636,26013226894;4185,22116569984
"224";224;201615;NA;58,3871958073952;NA;-1314,65705128205;NA;4783,45386890544;4516,68512249286;4846,58412588724;833,182371040047;-246,681131094563;4580,72981584762;4044,95317745527;4593,0786078706
"225";225;201616;NA;58,5513852471312;NA;-1410,82371794872;NA;4781,45645083989;4516,63303482796;4845,47528016118;838,928341915281;-248,678549160107;4493,00927357846;3952,76827168954;4506,39779613488
"226";226;201617;NA;58,7155746868672;NA;-1080,38461538462;NA;4779,45903277435;4516,58094776376;4844,36953950405;844,674312790514;-250,675967225649;4819,8614673861;4275,77780662948;4829,65623875838
"227";227;201618;NA;58,8797641266031;NA;-893,586538461538;NA;4777,46161470881;4516,52886130023;4843,26688657433;850,420283665748;-252,673385291193;5007,1242385747;4458,9885868293;5014,88538315449
"228";228;201619;NA;59,0439535663391;NA;-1283,41346153846;NA;4775,46419664326;4516,47677543738;4842,16730417536;856,166254540981;-254,670803356736;4634,02655244613;4080,99857782365;4646,01695176978
"229";229;201620;NA;59,2081430060751;NA;-556,663461538461;NA;4773,46677857772;4516,4246901752;4841,07077525376;861,912225416214;-256,668221422278;5346,01112124091;4789,71804280782;5350,1033285355
"230";230;201621;NA;59,3723324458111;NA;226,264423076923;NA;4771,46936051218;4516,37260551368;4839,97728289782;867,658196291448;-258,665639487822;6112,58899610842;5553,11268348164;6108,17284803328
"231";231;201622;NA;59,5365218855471;NA;330,39423076923;NA;4769,47194244664;4516,32052145282;4838,88681033594;873,404167166681;-260,663057553365;6219,5152762469;5655,8664978292;6213,96338401879
"232";232;201623;NA;59,7007113252831;NA;200,163461538461;NA;4767,47452438109;4516,2684379926;4837,79934093507;879,150138041914;-262,660475618907;6098,69145872793;5530,5286742355;6094,54927655028
"233";233;201624;NA;59,8649007650191;NA;371,759615384615;NA;4765,47710631555;4516,21635513303;4836,71485819925;884,896108917148;-264,657893684451;6271,18109908195;5698,94416940916;6265,1704023483
"234";234;201625;NA;60,0290902047551;NA;399,639423076923;NA;4763,47968825001;4516,16427287409;4835,63334576801;890,642079792381;-266,655311749993;6304,00812082818;5727,48760408724;6297,68985200684
"235";235;201626;NA;60,1932796444911;NA;45,7403846153843;NA;4761,48227018446;4516,11219121577;4834,55478741497;896,388050667614;-268,652729815537;5965,82492133047;5384,46444043279;5963,34568469031
"236";236;201627;NA;60,3574690842271;NA;-15,3397435897435;NA;4759,48485211892;4516,06011015808;4833,47916704636;902,134021542848;-270,65014788108;5912,20125092427;5326,42753913288;5910,38066034515
"237";237;201628;NA;60,5216585239631;NA;-340,480769230769;NA;4757,48743405338;4516,008029701;4832,40646869956;907,879992418081;-272,647565946622;5601,96490287357;5011,39313678925;5603,67099584782
"238";238;201629;NA;60,6858479636991;NA;390,423076923077;NA;4755,49001598783;4515,95594984453;4831,33667654167;913,625963293315;-274,644984012166;6317,9861525795;5724,15533620182;6311,74893746767
"239";239;201630;NA;60,8500374034351;NA;-375,634615384615;NA;4753,49259792229;4515,90387058866;4830,26977486816;919,371934168548;-276,642402077709;5579,26983059065;4979,9983996164;5581,34821531351
"240";240;201631;NA;61,0142268431711;NA;177,88141025641;NA;4751,49517985675;4515,85179193338;4829,20574810145;925,117905043782;-278,639820143251;6122,90673999732;5520,11774645194;6118,96847417733
"241";241;201632;NA;61,1784162829071;NA;-28,150641025641;NA;4749,49776179121;4515,79971387868;4828,14458078952;930,863875919015;-280,637238208795;5928,41972529563;5321,00625832763;5926,71446794325
"242";242;201633;NA;61,342605722643;NA;-622,782051282051;NA;4747,50034372566;4515,74763642456;4827,08625760462;936,609846794248;-282,634656274337;5356,29435896502;4743,69010175996;5361,04279380078
"243";243;201634;NA;61,506795162379;NA;-513,955128205128;NA;4745,50292566012;4515,69555957101;4826,03076334191;942,355817669482;-284,632074339881;5467,78526555049;4851,01538779334;5471,34693958083
"244";244;201635;NA;61,670984602115;NA;-880,384615384616;NA;4743,50550759458;4515,64348331803;4824,97808291815;948,101788544715;-286,629492405424;5117,42505677642;4495,79695388594;5124,96185961213
"245";245;201636;NA;61,835174041851;NA;-937,935897435897;NA;4741,50808952903;4515,59140766561;4823,92820137041;953,847759419948;-288,626910470966;5067,23069631095;4441,19450521386;5075,38781744628
"246";246;201637;NA;61,999363481587;NA;-1212,33653846154;NA;4739,51067146349;4515,53933261373;4822,88110385479;959,593730295182;-290,62432853651;4806,30352689026;4175,54322689494;4817,43622641017
"247";247;201638;NA;62,163552921323;NA;-1509,33653846154;NA;4737,51325339795;4515,4872581624;4821,83677564519;965,339701170416;-292,621746602053;4523,41444612346;3887,89710254619;4537,76818183511
"248";248;201639;NA;62,327742361059;NA;-1579,9358974359;NA;4735,51583533241;4515,43518431161;4820,795202132;971,085672045649;-294,619164667595;4460,5400486292;3820,59560151452;4475,65582136589
"249";249;201640;NA;62,491931800795;NA;-1236,60576923077;NA;4733,51841726686;4515,38311106135;4819,75636882095;976,831642920883;-296,616582733139;4799,9196580423;4156,15133851544;4811,30166664627
"250";250;201641;NA;62,656121240531;NA;-1495,36217948718;NA;4731,52099920132;4515,33103841161;4818,72026133186;982,577613796116;-298,614000798681;4554,19545121986;3905,72582157385;4568,38312194735
"251";251;201642;NA;62,820310680267;NA;-1578,91025641026;NA;4729,52358113578;4515,27896636238;4817,68686539744;988,323584671349;-300,611418864224;4478,7375731075;3825,82196939192;4493,82792042051
"252";252;201643;NA;62,984500120003;NA;-1878,38141025641;NA;4727,52616307023;4515,22689491367;4816,65616686213;994,069555546583;-302,608836929768;4193,44704096532;3535,77079238554;4211,78526434658
"253";253;201644;NA;63,148689559739;NA;-1667,3108974359;NA;4725,52874500469;4515,17482406546;4815,62815168093;999,815526421816;-304,60625499531;4404,29760886701;3742,6047422044;4420,33857590344
"254";254;201645;NA;63,312878999475;NA;-1463,57371794872;NA;4723,53132693915;4515,12275381774;4814,60280591826;1005,56149729705;-306,603673060854;4608,02169071567;3942,30151889658;4621,84505074252
"255";255;201646;NA;63,477068439211;NA;-1418,61217948718;NA;4721,5339088736;4515,07068417051;4813,58011574678;1011,30746817228;-308,601091126397;4657,44862829214;3987,46976309329;4670,77888689032
"256";256;201647;NA;63,641257878947;NA;-1399,35256410256;NA;4719,53649080806;4515,01861512377;4812,56006744636;1017,05343904752;-310,598509191939;4681,89860273085;4007,62358801428;4695,0149155032
"257";257;201648;NA;63,805447318683;NA;-755,419871794872;NA;4717,53907274252;4514,9665466775;4811,5426474029;1022,79940992275;-312,595927257483;5313,40184585949;4635,74103533222;5319,5194679897
"258";258;201649;NA;63,9696367584189;NA;611,923076923077;NA;4715,54165467697;4514,91447883169;4810,52784210725;1028,54538079798;-314,593345323025;6647,91051211403;5967,91815196168;6639,17228732539
"259";259;201650;NA;64,1338261981549;NA;3083,75961538462;NA;4713,54423661143;4514,86241158635;4809,51563815416;1034,29135167322;-316,590763388568;9055,75892786364;8375,04462776995;9020,16864976516
"260";260;201651;NA;64,2980156378909;NA;9836,78525641026;NA;4711,54681854589;4514,81034494146;4808,50602224122;1040,03732254845;-318,588181454112;15624,0393113116;14948,8421689965;15515,0978163499
"261";261;201652;NA;64,4622050776269;NA;20630,8429487179;NA;4709,54940048035;4514,75827889702;4807,49898116778;1045,78329342368;-320,585599519654;26119,3685883901;25455,577713924;25893,1851243055
